TypeNew,StatecodeNew,finance_rate,finance_charges,credit_rating,finance_amount,avarage_emi,noir,noisb,gih,gis,gic
1,1,0,0,1,"25,000.00","2,084.00",6,9,"13,349.00",0,0
1,1,8,"5,760.00",1,"36,000.00","1,740.00",37,4,"2,000.00",0,0
1,1,4,"1,800.00",1,"45,000.00","7,800.00",13,4,"2,000.00",0,0
1,1,0,0,1,"43,000.00","3,584.00",6,11,"14,500.00",0,0
1,1,7.79,"4,984.00",1,"32,000.00","1,541.00",3,8,"2,000.00",0,"3,000.00"
1,1,10,"7,298.00",1,"36,502.00","1,825.00",23,9,"2,000.00",0,0
1,1,7.02,"4,912.00",1,"35,000.00","1,663.00",8,8,"2,000.00",0,0
1,1,9.93,"1,788.00",1,"18,000.00","1,649.00",13,14,"10,000.00",0,0
1,1,8,"7,680.00",1,"48,000.00","2,320.00",23,12,"32,000.00",0,0
1,1,8.5,"5,610.00",1,"33,000.00","1,609.00",23,19,"2,000.00",0,"3,000.00"
1,1,0,0,1,"25,000.00","2,500.00",13,24,"14,000.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",12,4,"2,000.00",0,0
1,1,10,"6,960.00",1,"34,800.00","1,740.00",13,15,"7,000.00",0,0
1,1,7.72,"4,632.00",1,"30,000.00","1,443.00",7,5,"10,800.00",0,0
1,1,0,0,1,"36,000.00","3,000.00",48,14,"2,000.00",0,0
1,1,0,0,1,"37,000.00","1,850.00",5,5,"15,083.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",4,4,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",35,4,"2,000.00",0,0
1,1,10,"6,000.00",1,"30,000.00","1,500.00",33,30,"2,000.00",0,0
1,1,0,0,1,"20,000.00","2,000.00",8,14,"8,000.00",0,0
1,1,0,0,1,"30,000.00","3,000.00",18,22,"37,235.00",0,0
1,1,0,0,1,"25,000.00","2,084.00",13,8,"14,492.00",0,0
1,1,0,0,1,"20,000.00","1,250.00",5,22,"7,000.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",8,9,"2,000.00",0,0
1,1,6.59,"4,880.00",1,"37,000.00","1,745.00",3,4,"2,000.00",0,0
1,1,0,0,1,"30,000.00","3,000.00",8,6,"16,690.00",0,0
1,1,8,"5,400.00",1,"27,000.00","1,080.00",15,16,"4,000.00",0,0
1,1,7.75,"6,048.00",1,"39,000.00","1,877.00",30,12,"12,000.00",0,0
1,1,0,0,1,"30,000.00","3,000.00",23,24,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",23,4,"2,000.00",0,"3,000.00"
1,1,0,0,1,"20,000.00","2,000.00",3,4,"2,000.00",0,0
1,1,7.91,"5,536.00",1,"35,000.00","1,689.00",7,19,"77,562.00",0,0
1,1,0,0,1,"20,000.00","2,000.00",25,4,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",3,8,"2,000.00",0,0
1,1,6.31,"4,228.00",1,"33,500.00","1,572.00",3,4,"2,000.00",0,0
1,1,0,0,1,"15,000.00","1,500.00",6,4,"2,000.00",0,0
1,1,0,0,1,"31,500.00","2,625.00",23,14,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,084.00",10,4,"2,000.00",0,0
1,1,0,0,1,"20,000.00","2,222.00",13,19,"9,837.00",0,0
1,1,0,0,1,"20,000.00","2,000.00",23,5,"4,000.00","11,870.00","3,000.00"
1,1,8,"5,760.00",1,"36,000.00","1,740.00",13,4,"2,000.00","3,000.00","3,000.00"
1,1,0,0,1,"25,000.00","2,500.00",9,10,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,084.00",27,5,"8,500.00",0,0
1,1,0,0,1,"25,000.00","2,084.00",4,5,"16,220.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",6,24,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",16,19,"2,000.00",0,0
1,1,0,0,1,"20,000.00","1,667.00",9,7,"2,000.00",0,0
1,1,0,0,1,"30,000.00","1,875.00",30,7,"2,000.00",0,0
1,1,7.7,"4,274.00",1,"37,000.00","2,293.00",42,6,"2,000.00",0,0
1,1,0,0,1,"32,000.00","4,000.00",7,13,"22,308.00",0,0
1,1,10.01,"6,463.00",1,"32,297.00","1,615.00",13,4,"18,051.00",0,0
1,1,7.7,"5,390.00",1,"35,000.00","1,683.00",6,7,"2,000.00",0,0
1,1,7.7,"5,698.00",1,"37,000.00","1,779.00",23,8,"10,500.00",0,"3,000.00"
1,1,0,0,1,"30,000.00","2,500.00",23,4,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,083.00",6,14,"22,000.00",0,0
1,1,0,0,1,"33,000.00","2,200.00",3,4,"2,000.00",0,0
1,1,0,0,1,"33,000.00","1,375.00",5,7,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",18,4,"2,000.00",0,"3,000.00"
1,1,9.5,"5,130.00",1,"36,000.00","2,285.00",13,4,"80,050.00",0,0
1,1,0,0,1,"30,000.00","2,500.00",14,13,"61,872.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",18,4,"2,000.00",0,0
1,1,0,0,1,"35,000.00","2,917.00",21,7,"2,000.00","58,500.00","3,000.00"
1,1,0,0,1,"20,000.00","2,000.00",9,16,"14,817.00",0,0
1,1,7.99,"6,871.00",1,"43,000.00","2,078.00",25,4,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",33,24,"7,000.00",0,0
1,1,9.75,"7,508.00",1,"38,500.00","1,917.00",13,34,"2,000.00",0,0
1,1,0,0,1,"37,000.00","1,850.00",12,4,"2,000.00",0,"3,000.00"
1,1,7.7,"5,698.00",1,"37,000.00","1,779.00",4,5,"2,000.00",0,0
1,1,8,"3,520.00",1,"44,000.00","3,960.00",4,6,"11,345.00",0,0
1,1,7.7,"5,390.00",1,"35,000.00","1,683.00",20,34,"2,000.00",0,"3,000.00"
1,1,0,0,1,"25,000.00","2,083.00",15,4,"2,000.00",0,0
1,1,7.72,"4,632.00",1,"30,000.00","1,443.00",13,7,"10,000.00",0,0
1,1,7.69,"3,462.00",1,"30,000.00","1,859.00",5,5,"5,500.00",0,"3,000.00"
1,1,0,0,1,"35,000.00","2,917.00",6,19,"21,020.00",0,0
1,1,0,0,1,"25,000.00","2,084.00",7,5,"10,830.00",0,0
1,1,7.7,"5,392.00",1,"35,000.00","1,683.00",8,19,"12,000.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",3,24,"17,025.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",6,5,"27,386.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",7,6,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,084.00",18,5,"9,000.00",0,0
1,1,0,0,1,"20,000.00","2,000.00",13,24,"2,000.00",0,0
1,1,7.7,"4,158.00",1,"36,000.00","2,231.00",10,4,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",5,11,"6,875.00",0,0
1,1,0,0,1,"31,000.00","1,550.00",3,4,"2,000.00",0,0
1,1,0,0,1,"30,000.00","1,667.00",15,19,"2,000.00",0,0
1,1,0,0,1,"20,000.00","2,000.00",8,29,"7,000.00",0,"3,000.00"
1,1,10,"7,698.00",1,"38,502.00","1,925.00",18,14,"2,000.00","12,968.00","3,000.00"
1,1,7.5,"6,525.00",1,"43,500.00","2,084.00",3,9,"2,000.00",0,0
1,1,7.99,"6,392.00",1,"40,000.00","1,933.00",21,24,"2,000.00",0,0
1,1,9.49,"7,830.00",1,"33,000.00","1,361.00",18,4,"2,000.00",0,"3,000.00"
1,1,7.9,"6,004.00",1,"38,000.00","1,834.00",9,8,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",3,4,"16,355.00",0,0
1,1,0,0,1,"40,000.00","2,000.00",7,4,"2,000.00",0,"3,000.00"
1,1,0,0,1,"25,000.00","2,084.00",23,29,"2,000.00",0,0
1,1,7.93,"5,232.00",1,"33,000.00","1,593.00",28,14,"2,000.00",0,0
1,1,0,0,1,"24,000.00","4,000.00",18,30,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",6,4,"20,000.00",0,0
1,1,0,0,1,"30,000.00","1,667.00",23,4,"2,000.00",0,0
1,1,7.7,"4,620.00",1,"30,000.00","1,443.00",7,6,"11,944.00",0,0
1,1,7.9,"6,320.00",1,"40,000.00","1,930.00",10,8,"9,000.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",7,4,"2,000.00",0,0
1,1,8.02,"5,456.00",1,"34,000.00","1,644.00",7,14,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",7,14,"7,000.00",0,0
1,1,7.93,"4,442.00",1,"28,000.00","1,487.00",28,44,"7,000.00",0,0
1,1,6.5,"4,808.00",1,"37,000.00","1,742.00",5,10,"2,000.00",0,"3,000.00"
1,1,0,0,1,"25,000.00","2,084.00",29,7,"10,000.00",0,0
1,1,7.89,"4,576.00",1,"29,000.00","1,399.00",33,24,"65,670.00",0,0
1,1,7.22,"2,966.00",1,"27,400.00","1,687.00",27,9,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",5,12,"2,000.00",0,"3,000.00"
1,1,7,"7,280.00",1,"52,000.00","2,470.00",7,24,"24,446.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",27,22,"7,000.00",0,0
1,1,0,0,1,"30,000.00","2,500.00",47,48,"2,000.00",0,0
1,1,0,0,1,"33,000.00","2,750.00",6,4,"19,346.00",0,"3,000.00"
1,1,9,"7,108.00",1,"39,500.00","1,942.00",3,13,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",8,4,"2,000.00",0,"3,000.00"
1,1,8.33,"7,910.00",1,"38,000.00","1,714.00",23,31,"10,278.00",0,0
1,1,7.71,"5,898.00",1,"51,000.00","3,161.00",11,4,"2,000.00",0,"3,000.00"
1,1,0,0,1,"25,000.00","2,500.00",23,16,"16,083.00",0,0
1,1,7.72,"4,632.00",1,"30,000.00","1,443.00",18,29,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,084.00",6,19,"2,000.00",0,0
1,1,0,0,1,"40,000.00","3,333.00",25,7,"14,120.00",0,0
1,1,0,0,1,"30,000.00","1,667.00",7,9,"8,500.00",0,0
1,1,0,0,1,"24,000.00","2,000.00",27,9,"2,000.00",0,0
1,1,9.89,"5,042.00",1,"34,000.00","2,169.00",31,7,"14,000.00",0,0
1,1,10,"7,898.00",1,"39,502.00","1,975.00",3,8,"12,946.00",0,"3,000.00"
1,1,0,0,1,"25,000.00","2,500.00",37,14,"7,000.00",0,0
1,1,7.7,"5,236.00",1,"34,000.00","1,635.00",31,6,"2,000.00",0,"3,000.00"
1,1,0,0,1,"23,000.00","1,917.00",18,6,"4,000.00","10,880.00","3,000.00"
1,1,0,0,1,"25,000.00","2,084.00",13,7,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,084.00",4,10,"9,500.00",0,0
1,1,7.76,"5,744.00",1,"37,000.00","1,781.00",28,9,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,084.00",22,11,"19,385.00",0,0
1,1,0,0,1,"20,000.00","2,000.00",17,4,"18,474.00",0,0
1,1,9.01,"7,208.00",1,"40,000.00","1,967.00",18,9,"2,000.00",0,0
1,1,9.5,"7,600.00",1,"32,000.00","1,320.00",3,4,"6,544.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",10,10,"14,000.00",0,0
1,1,0,0,1,"20,000.00","2,000.00",13,4,"2,000.00",0,0
1,1,0,0,1,"30,000.00","2,500.00",9,4,"2,000.00",0,"3,000.00"
1,1,0,0,1,"25,000.00","2,500.00",5,7,"2,000.00",0,0
1,1,0,0,1,"28,500.00","2,375.00",25,8,"9,966.00",0,0
1,1,0,0,1,"25,000.00","2,084.00",6,11,"12,645.00",0,0
1,1,0,0,1,"25,000.00","2,084.00",17,4,"4,000.00","7,000.00","3,000.00"
1,1,0,0,1,"25,000.00","2,500.00",5,6,"17,000.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",4,7,"33,750.00",0,0
1,1,0,0,1,"15,000.00","2,500.00",9,10,"2,000.00",0,0
1,1,8.49,"4,160.00",1,"49,000.00","4,430.00",4,5,"2,000.00","20,469.00","3,000.00"
1,1,0,0,1,"30,000.00","2,500.00",9,10,"6,000.00",0,"3,000.00"
1,1,0,0,1,"20,000.00","2,000.00",4,21,"17,000.00",0,0
1,1,6.61,"4,956.00",1,"37,500.00","1,769.00",3,4,"17,475.00",0,0
1,1,6.61,"5,288.00",1,"40,000.00","1,887.00",3,4,"14,401.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",23,4,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",5,5,"2,000.00",0,0
1,1,0,0,1,"30,000.00","2,500.00",54,19,"12,639.00",0,0
1,1,0,0,1,"20,000.00","2,000.00",8,14,"2,000.00","12,140.00",0
1,1,0,0,1,"20,000.00","2,000.00",28,6,"17,060.00",0,0
1,1,0,0,1,"24,300.00","1,350.00",12,4,"2,000.00",0,0
1,1,7.31,"4,058.00",1,"37,000.00","2,281.00",28,37,"21,128.00",0,0
1,1,0,0,1,"30,000.00","1,667.00",8,19,"6,700.00",0,0
1,1,0,0,1,"37,000.00","1,850.00",29,14,"7,000.00",0,0
1,1,0,0,1,"28,000.00","1,400.00",38,20,"2,000.00",0,0
1,1,7.74,"5,416.00",1,"35,000.00","1,684.00",18,29,"7,833.00",0,0
1,1,6.61,"5,288.00",1,"40,000.00","1,887.00",10,4,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",8,4,"2,000.00",0,0
1,1,7.49,"4,315.00",1,"38,417.00","2,374.00",18,11,"2,000.00",0,0
1,1,8,"5,760.00",1,"36,000.00","1,740.00",11,4,"2,000.00",0,0
1,1,0,0,1,"20,000.00","2,000.00",9,4,"2,000.00",0,0
1,1,7,"5,880.00",1,"42,000.00","1,995.00",41,4,"2,000.00",0,"3,000.00"
1,1,7.7,"5,698.00",1,"37,000.00","1,779.00",28,4,"2,000.00",0,0
1,1,7.69,"2,998.00",1,"26,000.00","1,611.00",23,4,"14,500.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",4,4,"2,000.00",0,"3,000.00"
1,1,7.91,"6,012.00",1,"38,000.00","1,834.00",18,4,"2,000.00",0,0
1,1,8.35,"10,264.00",1,"41,000.00","1,424.00",7,4,"2,000.00",0,0
1,1,8,"6,720.00",1,"42,000.00","2,030.00",33,5,"16,226.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",6,10,"7,000.00",0,0
1,1,0,0,1,"30,000.00","2,500.00",27,6,"2,000.00",0,0
1,1,0,0,1,"30,000.00","2,500.00",3,9,"2,000.00",0,0
1,1,0,0,1,"28,000.00","3,500.00",27,9,"13,110.00",0,0
1,1,0,0,1,"30,000.00","2,500.00",59,24,"19,129.00",0,0
1,1,0,0,1,"20,000.00","2,000.00",47,4,"2,000.00",0,0
1,1,7.99,"5,913.00",1,"37,000.00","1,788.00",8,5,"7,000.00",0,0
1,1,7.99,"5,432.00",1,"34,000.00","1,643.00",7,4,"2,000.00",0,0
1,1,8,"4,640.00",1,"29,000.00","1,682.00",29,11,"7,000.00",0,0
1,1,7.99,"2,758.00",1,"23,000.00","1,431.00",4,4,"2,000.00","17,633.00","3,000.00"
1,1,7.68,"4,456.00",1,"29,000.00","1,394.00",3,4,"7,502.00",0,"3,000.00"
1,1,6.61,"4,204.00",1,"31,820.00","1,501.00",5,14,"2,000.00",0,"3,000.00"
1,1,0,0,1,"20,000.00","3,334.00",8,17,"8,251.00",0,0
1,1,0,0,1,"27,000.00","2,700.00",3,4,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,084.00",13,28,"2,000.00",0,0
1,1,7.7,"4,982.00",1,"32,356.00","1,556.00",23,8,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",5,6,"13,501.00",0,0
1,1,0,0,1,"23,000.00","2,300.00",7,6,"8,000.00",0,0
1,1,0,0,1,"18,000.00","1,800.00",6,4,"2,000.00",0,0
1,1,8,"2,640.00",1,"22,000.00","1,369.00",48,4,"2,000.00",0,"3,000.00"
1,1,0,0,1,"25,000.00","2,500.00",8,19,"2,000.00",0,0
1,1,7.03,"2,248.00",1,"32,000.00","2,854.00",13,6,"2,000.00",0,0
1,1,0,0,1,"30,000.00","2,500.00",10,9,"6,544.00",0,0
1,1,7.71,"5,782.00",1,"50,000.00","3,099.00",27,7,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",4,12,"2,000.00",0,0
1,1,8,"5,760.00",1,"36,000.00","1,740.00",3,33,"10,370.00",0,0
1,1,0,0,1,"30,000.00","2,500.00",6,27,"26,098.00",0,0
1,1,0,0,1,"36,000.00","3,000.00",23,5,"22,803.00",0,0
1,1,0,0,1,"30,000.00","1,667.00",4,4,"2,000.00","40,000.00",0
1,1,0,0,1,"25,000.00","2,500.00",6,9,"2,000.00",0,0
1,1,0,0,1,"37,000.00","1,850.00",33,4,"23,200.00",0,0
1,1,0,0,1,"30,000.00","2,500.00",3,4,"2,000.00",0,0
1,1,0,0,1,"30,000.00","2,500.00",14,4,"2,000.00",0,0
1,1,0,0,1,"37,800.00","1,575.00",7,8,"2,000.00",0,0
1,1,0,0,1,"30,000.00","2,500.00",23,4,"24,072.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",7,8,"2,000.00",0,0
1,1,0,0,1,"30,000.00","1,667.00",7,34,"2,000.00",0,0
1,1,0,0,1,"30,000.00","2,500.00",8,14,"2,000.00",0,0
1,1,0,0,1,"18,180.00","1,818.00",4,6,"10,000.00",0,0
1,1,7.71,"4,936.00",1,"32,000.00","1,539.00",33,9,"2,000.00",0,0
1,1,0,0,1,"20,000.00","2,000.00",13,29,"13,000.00",0,0
1,1,0,0,1,"25,000.00","3,125.00",38,6,"12,000.00","10,000.00","3,000.00"
1,1,0,0,1,"20,000.00","2,000.00",3,10,"2,000.00",0,0
1,1,7.99,"5,912.00",1,"37,000.00","1,788.00",34,12,"18,894.00",0,0
1,1,7.72,"7,720.00",1,"50,000.00","2,405.00",12,34,"29,983.00",0,0
1,1,7.7,"6,314.00",1,"41,000.00","1,972.00",4,10,"7,000.00",0,0
1,1,7.7,"6,214.00",1,"40,356.00","1,940.00",7,6,"2,000.00",0,"3,000.00"
1,1,0,0,1,"25,000.00","2,500.00",4,11,"8,722.00",0,0
1,1,7.92,"6,016.00",1,"38,000.00","1,834.00",8,6,"2,000.00",0,0
1,1,0,0,1,"15,000.00","1,667.00",18,5,"12,000.00",0,"3,000.00"
1,1,8.94,"4,668.00",1,"26,100.00","1,282.00",8,7,"13,000.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",33,4,"2,000.00",0,0
1,1,7.99,"6,872.00",1,"43,000.00","2,078.00",8,4,"22,868.00",0,"3,000.00"
1,1,0,0,1,"30,000.00","2,500.00",28,11,"7,000.00",0,0
1,1,7,"5,880.00",1,"42,000.00","1,995.00",3,15,"7,000.00",0,0
1,1,7.29,"5,104.00",1,"35,000.00","1,671.00",14,18,"18,352.00",0,0
1,1,0,0,1,"23,000.00","2,300.00",5,4,"2,000.00","5,000.00","3,000.00"
1,1,7.99,"6,392.00",1,"40,000.00","1,933.00",5,14,"7,766.00",0,0
1,1,0.03,8,1,"25,000.00","2,084.00",9,11,"2,000.00",0,0
1,1,7,"5,880.00",1,"42,000.00","1,995.00",28,29,"2,000.00",0,0
1,1,0,0,1,"20,000.00","2,000.00",13,4,"2,000.00",0,0
1,1,7.51,"5,967.00",1,"53,000.00","3,276.00",15,4,"29,000.00",0,0
1,1,7.7,"5,390.00",1,"35,000.00","1,683.00",8,19,"16,080.00",0,0
1,1,8.33,"7,705.00",1,"37,000.00","1,490.00",33,5,"12,094.00",0,0
1,1,0,0,1,"30,000.00","2,500.00",21,4,"26,331.00",0,0
1,1,0,0,1,"30,000.00","1,667.00",11,4,"2,000.00",0,0
1,1,8.99,"6,679.00",1,"37,145.00","1,826.00",5,4,"11,920.00",0,0
1,1,7.7,"5,082.00",1,"33,000.00","1,587.00",11,12,"2,000.00",0,0
1,1,7.05,"3,700.00",1,"35,000.00","2,150.00",28,13,"7,000.00",0,0
1,1,7,"4,480.00",1,"32,000.00","1,520.00",3,12,"6,000.00",0,0
1,1,9.99,"7,240.00",1,"29,000.00","1,208.00",6,33,"13,512.00",0,0
1,1,0,0,1,"25,000.00","2,084.00",8,10,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,084.00",9,23,"25,841.00",0,0
1,1,0,0,1,"41,040.00","3,420.00",9,4,"14,028.00",0,0
1,1,0,0,1,"25,000.00","2,084.00",5,8,"7,178.00",0,0
1,1,0,0,1,"40,000.00","2,000.00",23,4,"2,000.00",0,0
1,1,0,0,1,"30,000.00","1,875.00",9,4,"2,000.00",0,0
1,1,0,0,1,"37,000.00","1,850.00",26,9,"2,000.00",0,0
1,1,0,0,1,"37,000.00","1,850.00",6,4,"61,580.00",0,0
1,1,0,0,1,"30,000.00","3,000.00",43,29,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",2,7,"22,000.00",0,0
1,1,0,0,1,"36,000.00","2,000.00",3,4,"12,638.00",0,0
1,1,0,0,1,"35,000.00","3,500.00",43,4,"2,000.00",0,0
1,1,8,"6,080.00",1,"38,000.00","1,837.00",3,9,"6,500.00",0,0
1,1,0,0,1,"20,000.00","1,667.00",6,5,"3,942.00",0,0
1,1,0,0,1,"34,000.00","2,833.00",11,18,"2,000.00",0,0
1,1,0,0,1,"20,000.00","2,000.00",33,19,"7,000.00",0,0
1,1,0,0,1,"25,000.00","2,084.00",15,24,"10,500.00",0,0
1,1,7.25,"6,380.00",1,"44,000.00","2,099.00",4,6,"2,000.00",0,0
1,1,7.72,"6,024.00",1,"39,000.00","1,876.00",27,7,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,084.00",8,4,"2,000.00",0,0
1,1,0,0,1,"23,000.00","3,834.00",3,4,"2,000.00",0,"3,000.00"
1,1,0,0,1,"21,000.00","1,750.00",3,4,"6,500.00",0,0
1,1,7.9,"5,056.00",1,"32,000.00","1,544.00",23,9,"11,000.00",0,0
1,1,0,0,1,"25,000.00","2,084.00",5,6,"7,500.00",0,0
1,1,0,0,1,"30,000.00","2,500.00",5,7,"2,000.00",0,0
1,1,9.01,"6,304.00",1,"35,000.00","1,721.00",14,24,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",18,5,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,084.00",23,5,"14,533.00",0,0
1,1,8.02,"6,895.00",1,"43,000.00","2,079.00",28,29,"7,000.00",0,0
1,1,0,0,1,"30,000.00","2,000.00",8,6,"2,000.00",0,0
1,1,0,0,1,"32,000.00","2,667.00",6,14,"2,000.00",0,0
1,1,7.25,"3,263.00",1,"30,000.00","1,848.00",5,7,"12,983.00",0,0
1,1,0,0,1,"30,000.00","2,500.00",5,24,"20,188.00",0,0
1,1,7.71,"6,632.00",1,"43,000.00","2,068.00",13,9,"2,000.00",0,0
1,1,9.01,"4,504.00",1,"50,000.00","4,542.00",10,11,"16,250.00",0,0
1,1,0,0,1,"30,000.00","2,500.00",27,28,"7,000.00",0,0
1,1,7.5,"7,050.00",1,"47,000.00","2,252.00",23,12,"2,000.00",0,0
1,1,0,0,1,"30,000.00","2,500.00",4,14,"2,000.00",0,0
1,1,0,0,1,"33,000.00","2,750.00",23,24,"4,000.00",0,0
1,1,0,0,1,"20,000.00","2,000.00",18,13,"2,000.00",0,0
1,1,0,0,1,"30,000.00","2,500.00",3,6,"2,000.00",0,"3,000.00"
1,1,0,0,1,"30,000.00","2,500.00",4,4,"2,000.00",0,0
1,1,0,0,1,"29,000.00","2,417.00",31,8,"6,741.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",10,13,"41,417.00",0,0
1,1,0,0,1,"30,000.00","1,667.00",8,4,"2,000.00",0,"3,000.00"
1,1,0,0,1,"30,000.00","2,500.00",33,4,"2,000.00","7,000.00",0
1,1,0,0,1,"33,000.00","2,200.00",28,24,"16,000.00",0,0
1,1,0,0,1,"24,000.00","1,600.00",9,4,"11,000.00",0,0
1,1,7.7,"6,314.00",1,"41,000.00","1,972.00",3,8,"11,000.00",0,0
1,1,9,"10,796.00",1,"40,000.00","1,411.00",15,19,"10,333.00",0,0
1,1,0,0,1,"13,000.00","1,300.00",3,8,"7,500.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",9,9,"2,000.00",0,"3,000.00"
1,1,0,0,1,"25,000.00","2,084.00",9,20,"18,755.00",0,0
1,1,0,0,1,"32,000.00","2,667.00",4,4,"2,000.00","23,667.00",0
1,1,0,0,1,"28,000.00","2,333.00",23,29,"29,221.00",0,0
1,1,7.69,"5,386.00",1,"35,000.00","1,851.00",5,34,"17,137.00",0,0
1,1,0,0,1,"30,000.00","2,500.00",27,4,"2,000.00",0,0
1,1,7.7,"4,043.00",1,"35,000.00","2,169.00",8,12,"2,000.00",0,0
1,1,0,0,1,"40,000.00","6,667.00",13,4,"24,000.00",0,0
1,1,0,0,1,"25,000.00","2,084.00",6,10,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,084.00",60,4,"2,000.00",0,0
1,1,7.91,"6,800.00",1,"43,000.00","2,075.00",8,16,"13,326.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",28,11,"12,000.00",0,0
1,1,7.9,"5,214.00",1,"33,000.00","1,593.00",5,7,"6,940.00",0,0
1,1,7.53,"4,968.00",1,"33,000.00","1,582.00",2,34,"17,933.00",0,0
1,1,0,0,1,"25,000.00","2,083.00",29,7,"6,500.00",0,0
1,1,8.75,"8,138.00",1,"31,000.00","1,087.00",33,20,"9,000.00","7,403.00","3,000.00"
1,1,0,0,1,"30,000.00","2,500.00",33,14,"26,020.00",0,0
1,1,6.01,"6,248.00",1,"52,000.00","2,427.00",33,12,"12,000.00",0,0
1,1,7.2,"3,402.00",1,"31,500.00","1,939.00",12,13,"2,000.00",0,0
1,1,9.5,"5,512.00",1,"29,000.00","1,438.00",8,7,"9,000.00",0,0
1,1,0,0,1,"30,000.00","1,667.00",12,34,"2,000.00",0,0
1,1,0,0,1,"30,000.00","2,500.00",4,20,"2,000.00",0,0
1,1,0,0,1,"25,008.00","2,084.00",7,7,"10,000.00",0,"3,000.00"
1,1,0,0,1,"25,000.00","2,500.00",21,4,"2,000.00",0,"3,000.00"
1,1,8,"2,160.00",1,"18,000.00","1,120.00",13,12,"2,000.00",0,0
1,1,9.5,"6,404.00",1,"33,700.00","1,671.00",18,19,"4,000.00","6,700.00",0
1,1,0,0,1,"15,000.00","3,000.00",7,6,"2,000.00",0,0
1,1,0,0,1,"30,000.00","2,500.00",4,10,"2,000.00",0,0
1,1,0,0,1,"23,000.00","2,300.00",21,8,"2,000.00",0,0
1,1,0,0,1,"30,000.00","2,500.00",7,29,"2,000.00",0,0
1,1,0,0,1,"30,000.00","3,333.00",10,24,"2,000.00",0,0
1,1,0,0,1,"20,000.00","2,000.00",6,14,"14,377.00",0,0
1,1,0,0,1,"25,000.00","2,500.00",11,4,"1,26,820.00",0,0
1,1,7.99,"5,753.00",1,"36,000.00","1,740.00",11,27,"7,000.00",0,0
1,1,7.97,"5,104.00",1,"32,000.00","1,546.00",15,44,"2,000.00",0,0
1,1,0,0,1,"20,000.00","1,667.00",10,29,"21,457.00",0,0
1,1,7.5,"7,050.00",1,"47,000.00","2,252.00",33,9,"12,000.00",0,0
1,1,0,0,1,"36,000.00","1,500.00",4,9,"2,000.00",0,0
1,1,0,0,1,"28,800.00","1,200.00",33,19,"2,000.00",0,0
1,1,0,0,1,"30,000.00","2,500.00",8,16,"2,000.00",0,0
1,1,0,0,1,"25,000.00","2,084.00",9,14,"2,000.00",0,0
